0000.020|RX|UserTorque(Nm)|Velocity(rad)|Position(mm)|Position(rad)|Roller|Cell1|Cell2|TX|CmdTorque|EccOverload|EasyStart|Inertia|Friction|Vel_H|Vel_L|ViscoConc|ViscoEcc
0032.230|RX|6,06|0,30|434,54|5,32|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.250|RX|6,22|0,30|434,09|5,31|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.270|RX|6,38|0,30|433,63|5,30|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.290|RX|6,58|0,29|433,18|5,30|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.310|RX|6,71|0,28|432,72|5,29|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.330|RX|6,70|0,28|432,27|5,29|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.350|RX|6,99|0,27|431,83|5,28|11|0,06|0,06|TX|17,60|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.370|RX|7,46|0,25|431,40|5,28|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.390|RX|8,17|0,25|431,00|5,27|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.410|RX|8,77|0,24|430,58|5,27|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.430|RX|8,71|0,25|430,17|5,26|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.451|RX|8,61|0,25|429,75|5,26|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.470|RX|8,22|0,24|429,34|5,25|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.490|RX|7,76|0,25|428,92|5,25|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.510|RX|7,37|0,24|428,52|5,24|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.530|RX|7,00|0,24|428,13|5,24|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.550|RX|6,45|0,24|427,74|5,23|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.570|RX|5,84|0,24|427,35|5,23|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.590|RX|5,20|0,24|426,95|5,22|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.610|RX|4,68|0,24|426,56|5,22|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.630|RX|4,76|0,23|426,19|5,21|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.650|RX|5,23|0,22|425,83|5,21|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.670|RX|5,86|0,21|425,50|5,20|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.691|RX|6,66|0,21|425,18|5,20|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.710|RX|7,16|0,21|424,86|5,20|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.733|RX|6,97|0,22|424,53|5,19|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.750|RX|6,37|0,22|424,18|5,19|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.770|RX|5,59|0,23|423,83|5,18|11|0,06|0,06|TX|17,52|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.790|RX|4,99|0,22|423,47|5,18|11|0,06|0,06|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.810|RX|4,81|0,21|423,12|5,18|11|0,06|0,06|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.830|RX|5,22|0,20|422,80|5,17|11|0,05|0,06|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.850|RX|5,65|0,19|422,48|5,17|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.870|RX|5,76|0,19|422,17|5,16|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.890|RX|5,64|0,19|421,87|5,16|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.910|RX|5,56|0,18|421,57|5,16|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.935|RX|5,57|0,17|421,27|5,15|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.950|RX|5,69|0,17|420,98|5,15|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.970|RX|5,91|0,17|420,69|5,15|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0032.990|RX|5,90|0,17|420,41|5,14|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.011|RX|5,64|0,17|420,12|5,14|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.030|RX|5,22|0,17|419,84|5,14|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.050|RX|4,82|0,17|419,56|5,13|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.071|RX|4,53|0,17|419,29|5,13|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.090|RX|4,31|0,17|419,02|5,13|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.110|RX|4,17|0,17|418,76|5,12|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.130|RX|4,00|0,16|418,50|5,12|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.150|RX|3,94|0,16|418,25|5,12|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.170|RX|3,80|0,16|417,99|5,11|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.190|RX|3,47|0,16|417,73|5,11|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.210|RX|3,07|0,15|417,48|5,11|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.230|RX|3,09|0,15|417,24|5,10|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.250|RX|3,59|0,14|417,00|5,10|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.270|RX|4,21|0,13|416,78|5,10|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.290|RX|4,40|0,14|416,57|5,10|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.310|RX|4,08|0,14|416,34|5,09|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.331|RX|3,68|0,14|416,12|5,09|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.351|RX|3,49|0,15|415,89|5,09|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.373|RX|3,71|0,14|415,68|5,08|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.392|RX|4,02|0,14|415,47|5,08|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.410|RX|4,24|0,13|415,26|5,08|11|0,05|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.430|RX|4,21|0,13|415,05|5,08|11|0,04|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.450|RX|4,08|0,14|414,84|5,07|11|0,04|0,05|TX|17,45|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.470|RX|4,00|0,13|414,63|5,07|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.490|RX|4,15|0,12|414,43|5,07|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.510|RX|4,44|0,12|414,23|5,07|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.530|RX|4,66|0,11|414,04|5,06|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.550|RX|4,69|0,11|413,85|5,06|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.570|RX|4,69|0,11|413,66|5,06|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.590|RX|4,83|0,11|413,48|5,06|11|0,04|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.610|RX|5,03|0,11|413,30|5,06|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.630|RX|5,10|0,10|413,12|5,05|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.651|RX|4,90|0,11|412,95|5,05|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.670|RX|4,65|0,10|412,77|5,05|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.690|RX|4,50|0,11|412,59|5,05|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.710|RX|4,53|0,10|412,42|5,04|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.730|RX|4,69|0,10|412,25|5,04|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.750|RX|4,81|0,10|412,09|5,04|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.770|RX|4,72|0,10|411,92|5,04|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.790|RX|4,47|0,10|411,75|5,04|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.810|RX|4,19|0,10|411,59|5,03|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.830|RX|3,94|0,10|411,43|5,03|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.850|RX|3,79|0,10|411,26|5,03|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.870|RX|3,67|0,10|411,10|5,03|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.890|RX|3,61|0,10|410,94|5,03|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.910|RX|3,60|0,10|410,79|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.930|RX|3,72|0,09|410,64|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.950|RX|3,88|0,08|410,50|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.971|RX|4,02|0,09|410,36|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0033.991|RX|4,05|0,09|410,23|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.010|RX|3,94|0,09|410,08|5,02|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.030|RX|3,75|0,09|409,94|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.051|RX|3,66|0,08|409,81|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.071|RX|3,71|0,08|409,68|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.090|RX|3,87|0,08|409,55|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.114|RX|4,12|0,08|409,43|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.130|RX|4,50|0,07|409,31|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.150|RX|4,86|0,07|409,20|5,01|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.170|RX|5,03|0,07|409,09|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.190|RX|4,92|0,08|408,96|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.210|RX|4,74|0,08|408,84|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.230|RX|4,55|0,08|408,71|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.250|RX|4,42|0,07|408,59|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.276|RX|4,42|0,07|408,47|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.291|RX|4,53|0,07|408,35|5,00|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.311|RX|4,66|0,06|408,24|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.330|RX|4,79|0,07|408,14|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.351|RX|4,85|0,07|408,03|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.370|RX|4,84|0,07|407,92|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.390|RX|4,82|0,07|407,81|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.410|RX|4,90|0,06|407,70|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.430|RX|5,01|0,06|407,60|4,99|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.450|RX|5,16|0,06|407,50|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.470|RX|5,29|0,06|407,40|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.490|RX|5,34|0,06|407,31|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.510|RX|5,26|0,06|407,21|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.530|RX|5,14|0,06|407,11|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.550|RX|5,05|0,06|407,01|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.570|RX|5,06|0,06|406,91|4,98|11|0,05|0,05|TX|17,37|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.591|RX|5,21|0,06|406,82|4,98|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.611|RX|5,42|0,05|406,73|4,98|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.630|RX|5,64|0,05|406,64|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.653|RX|5,74|0,06|406,55|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.670|RX|5,67|0,06|406,46|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.691|RX|5,53|0,05|406,37|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.710|RX|5,47|0,06|406,28|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.730|RX|5,55|0,05|406,20|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.750|RX|5,71|0,05|406,11|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.770|RX|5,89|0,05|406,03|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.790|RX|6,04|0,05|405,95|4,97|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.810|RX|6,08|0,05|405,88|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.830|RX|6,10|0,05|405,80|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.850|RX|6,10|0,05|405,72|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.870|RX|6,08|0,05|405,64|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.890|RX|6,10|0,05|405,56|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.912|RX|6,13|0,05|405,49|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.931|RX|6,11|0,05|405,42|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.950|RX|6,07|0,05|405,34|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.971|RX|6,06|0,04|405,27|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0034.992|RX|6,07|0,04|405,19|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.011|RX|6,09|0,04|405,12|4,96|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.030|RX|6,09|0,04|405,05|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.050|RX|6,02|0,04|404,98|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.071|RX|5,95|0,04|404,91|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.090|RX|5,88|0,04|404,84|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.110|RX|5,83|0,03|404,78|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.130|RX|5,82|0,04|404,71|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.150|RX|5,80|0,04|404,65|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.170|RX|5,70|0,03|404,58|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.190|RX|5,58|0,04|404,51|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.210|RX|5,43|0,04|404,45|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.230|RX|5,41|0,03|404,38|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.257|RX|5,54|0,03|404,33|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.271|RX|5,71|0,03|404,27|4,95|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.292|RX|5,71|0,03|404,21|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.311|RX|5,44|0,03|404,15|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.330|RX|5,07|0,04|404,09|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.350|RX|4,87|0,03|404,03|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.370|RX|4,96|0,03|403,97|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.390|RX|5,29|0,03|403,92|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.410|RX|5,69|0,03|403,88|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.430|RX|5,94|0,03|403,84|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.450|RX|5,94|0,03|403,79|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.470|RX|5,80|0,03|403,74|4,94|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.490|RX|5,58|0,03|403,69|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.510|RX|5,41|0,03|403,64|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.530|RX|5,38|0,03|403,59|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.552|RX|5,44|0,03|403,54|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.571|RX|5,59|0,03|403,49|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.590|RX|5,69|0,03|403,45|4,94|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.610|RX|5,73|0,03|403,40|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.631|RX|5,72|0,03|403,36|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.650|RX|5,73|0,03|403,31|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.670|RX|5,76|0,03|403,27|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.690|RX|5,84|0,03|403,23|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.710|RX|5,86|0,03|403,18|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.730|RX|5,78|0,03|403,14|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.750|RX|5,63|0,03|403,10|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.770|RX|5,45|0,03|403,05|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.790|RX|5,36|0,03|403,00|4,93|11|0,05|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.810|RX|5,39|0,03|402,96|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.830|RX|5,50|0,03|402,92|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.850|RX|5,60|0,03|402,88|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.872|RX|5,68|0,03|402,85|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.891|RX|5,74|0,03|402,81|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
0035.910|RX|5,76|0,02|402,78|4,93|11|0,06|0,05|TX|17,29|0,00|4,89|0,70|0,28|20,00|-20,00|0,00|-0,00
